Struct_ID, OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,Pipe_Grade
1084,0.158592135,-0.504,-0.84109589,-0.086258555,0.097178683,0.392857143,0.264516129,-0.185274593,-0.959798995,0.12987013,-0.924528302,-0.618181818,-0.682291667,-0.836734694,-1,-0.811363636,-0.353057199,-0.837398374,-0.84,-0.97826087,-0.75,3
1085,0.533747406,-0.6416,-0.928767123,-0.029488756,0.250783699,0.392857143,0.44516129,0.048883524,-0.91959799,0.064935065,-0.905660377,-0.454545455,-0.864583333,-0.910204082,-1,-0.984090909,-0.952662722,-0.983739837,-0.84,-0.97826087,-1,3
1086,-0.503154323,-0.4016,-0.545205479,-0.341722648,-0.112852665,-0.214285714,0.690322581,-0.273385637,-0.768844221,-0.865800866,-0.924528302,-0.963636364,-0.916666667,-0.975510204,-1,-0.984090909,-0.972386588,-0.983739837,-0.36,-0.847826087,-0.85,3
1087,-0.503154323,-0.4016,-0.545205479,-0.430031223,-0.297805643,-0.214285714,0.567741935,-0.296318648,-0.788944724,-0.930735931,-0.962264151,-0.981818182,-0.942708333,-0.967346939,-1,-0.984090909,-0.972386588,-1,-0.68,-0.847826087,-0.85,3
1088,-0.503154323,-0.4016,-0.545205479,-0.423723468,-0.210031348,-0.214285714,0.670967742,-0.365117683,-0.768844221,-0.891774892,-0.867924528,-0.854545455,-0.921875,-0.975510204,-1,-0.984090909,-0.968441815,-0.983739837,-0.44,-0.847826087,-0.9,3
1089,-0.555128932,0.2,-0.139726027,-0.149336109,0.119122257,-0.214285714,0.322580645,-0.04043452,-0.869346734,-0.298701299,-0.849056604,-0.709090909,-0.953125,-0.951020408,-1,-0.972727273,-0.944773176,-0.983739837,-0.92,-0.97826087,-0.98,3
1090,0.337474123,-0.6416,-0.906849315,-0.25656795,-0.376175549,-0.125,-0.490322581,-0.57996379,-0.658291457,-0.303030303,-0.622641509,-0.618181818,-0.276041667,-0.918367347,-1,-0.845454545,-0.353057199,-0.804878049,-0.92,-0.97826087,-0.05,2
1091,0.337474123,-0.6416,-0.906849315,-0.414261835,-0.44200627,-0.125,-0.516129032,-0.616173808,-0.728643216,-0.311688312,-0.698113208,-0.672727273,-0.536458333,-0.902040816,-1,-0.870454545,-0.483234714,-0.837398374,-0.92,-0.97826087,-0.2,2
1092,0.337474123,-0.6416,-0.906849315,-0.524647554,-0.489028213,-0.125,-0.283870968,-0.590826795,-0.75879397,-0.285714286,-0.849056604,-0.636363636,-0.744791667,-0.902040816,-1,-0.854545455,-0.495069034,-0.804878049,-0.92,-0.97826087,-0.2,2
1093,0.337474123,-0.6416,-0.906849315,-0.411107957,-0.112852665,0.517857143,0.393548387,-0.29993965,-0.929648241,0,-0.867924528,-0.709090909,-0.661458333,-0.885714286,-1,-0.918181818,-0.944773176,-0.983739837,-0.92,-0.97826087,-0.9,2
1094,0.337474123,-0.6416,-0.906849315,-0.329107137,-0.360501567,-0.125,-0.387096774,-0.535304768,-0.628140704,-0.303030303,-0.660377358,-0.781818182,-0.713541667,-0.926530612,-1,-0.865909091,-0.357001972,-0.788617886,-0.92,-0.97826087,-0.15,2
1095,0.337474123,-0.6416,-0.906849315,-0.291260605,-0.012539185,0.517857143,0.393548387,-0.305974653,-0.909547739,0.004329004,-0.886792453,-0.672727273,-0.671875,-0.844897959,-1,-0.906818182,-0.905325444,-0.967479675,-0.84,-0.97826087,-0.9,2
1096,0.337474123,-0.6416,-0.906849315,0.143974517,-0.103448276,0.517857143,0.070967742,-0.27942064,-0.91959799,-0.939393939,-0.698113208,0,-0.796875,-0.967346939,-1,-0.945454545,-0.909270217,-0.902439024,-0.92,-0.97826087,-0.95,3
1097,-0.503154323,-0.4016,-0.545205479,-0.045258145,-0.313479624,-0.053571429,0.264516129,-0.509957755,-0.748743719,-0.96969697,-0.849056604,-0.218181818,-0.854166667,-0.926530612,-1,-0.927272727,-0.810650888,-0.951219512,-0.92,-0.97826087,-0.8,2
1098,-0.720618682,-0.6992,-0.545205479,0.27643738,0.194357367,0.125,-0.109677419,0.143029572,-0.879396985,-0.913419913,-0.924528302,-0.927272727,-0.9375,-0.959183673,-1,-0.968181818,-0.944773176,-0.983739837,-0.92,-0.47826087,-0.8,5
1099,-0.568293424,-0.4016,-0.490410959,-0.556186331,-0.300940439,0.392857143,0.348387097,-0.424260712,-0.859296482,-0.848484848,-0.886792453,-0.909090909,-0.96875,-0.975510204,-1,-0.988636364,-0.992110454,-1,-0.92,-0.97826087,-0.95,2
1100,-0.461064435,-0.344,-0.545205479,-0.278645094,-0.31661442,0.392857143,-0.309677419,-0.267350634,-0.819095477,-0.822510823,-0.867924528,0,-0.927083333,-0.975510204,-1,-0.977272727,-0.909270217,-0.951219512,-0.92,-0.97826087,-0.9,3
1101,-0.428327868,-0.2992,-0.545205479,0.468823919,0.263322884,0.392857143,-0.774193548,0.155099578,-0.91959799,-0.047619048,-0.905660377,0.018181818,-0.932291667,-0.951020408,-1,-0.984090909,-0.952662722,-0.983739837,-0.92,0.326086957,-1,6
1102,-0.503154323,-0.4016,-0.545205479,-0.313337749,-0.285266458,0.392857143,-0.212903226,-0.605310803,-0.899497487,-0.961038961,-0.830188679,-0.963636364,-0.666666667,-0.983673469,-1,-0.945454545,-0.719921105,-0.902439024,-0.92,-0.97826087,-0.9,3
1103,-0.355839728,-0.2,-0.545205479,-0.193490396,-0.175548589,0.392857143,0.064516129,0.191309596,-0.949748744,-0.077922078,-0.943396226,-0.527272727,-0.661458333,-0.804081633,-1,-0.845454545,-0.948717949,-0.983739837,-0.84,-0.97826087,-1,4
1104,-0.503154323,-0.4016,-0.545205479,-0.020027123,-0.253918495,0.392857143,-0.55483871,0.034399517,-0.929648241,-0.948051948,-0.867924528,-0.436363636,-0.901041667,-0.951020408,-1,-0.975,-0.968441815,-0.967479675,-0.92,-0.608695652,-0.95,5
1105,-0.428327868,-0.2992,-0.545205479,-0.414261835,-0.520376176,0.392857143,-0.193548387,-0.267350634,-0.778894472,-0.939393939,-0.924528302,-0.563636364,-0.942708333,-0.983673469,-1,-0.984090909,-0.91321499,-0.983739837,-0.92,-0.97826087,-0.95,3
1106,-0.575642433,-0.5008,-0.545205479,-0.376415303,-0.347962382,0.392857143,0.4,-0.496680748,-0.829145729,-0.948051948,-0.905660377,-0.927272727,-0.875,-0.991836735,-1,-0.988636364,-0.968441815,-1,-0.6,-0.97826087,-0.9,3
1107,-0.503154323,-0.4016,-0.545205479,0.658056581,0.373040752,0.392857143,-0.838709677,0.17923959,-0.91959799,-0.134199134,-0.849056604,-0.036363636,-0.932291667,-0.951020408,-1,-0.981818182,-0.944773176,-0.983739837,-0.92,0.391304348,-1,6
1108,-0.575642433,-0.5008,-0.545205479,-0.351184281,-0.225705329,0.392857143,0.509677419,-0.557030779,-0.788944724,-0.96969697,-0.660377358,-0.981818182,-0.651041667,-0.975510204,-1,-0.940909091,-0.696252465,-0.837398374,-0.92,-0.97826087,-0.85,3
1109,-0.453396897,-0.5008,-0.632876712,-0.004257735,-0.31661442,0.392857143,-0.606451613,-0.038020519,-0.949748744,-0.935064935,-0.830188679,-0.527272727,-0.875,-0.951020408,-1,-0.972727273,-0.932938856,-0.967479675,-0.92,-0.673913043,-1,5
1110,-0.453396897,-0.5008,-0.632876712,-0.083104677,-0.285266458,0.392857143,-0.522580645,0.106819553,-0.929648241,-0.926406926,-0.811320755,-0.509090909,-0.859375,-0.934693878,-1,-0.977272727,-0.960552268,-0.983739837,-0.92,-0.608695652,-0.95,5
1111,-0.278674958,-0.2992,-0.632876712,-0.508878166,-0.520376176,0.392857143,-0.141935484,-0.327700664,-0.889447236,-0.952380952,-0.943396226,-0.636363636,-0.958333333,-0.983673469,-1,-0.981818182,-0.928994083,-0.983739837,-0.92,-0.97826087,-0.9,2
1112,-0.669719303,-0.7504,-0.632876712,-0.020027123,-0.090909091,-0.125,0.438709677,-0.124924562,-0.809045226,-0.96969697,-0.773584906,-0.709090909,-0.8125,-0.959183673,-1,-0.977272727,-0.936883629,-0.983739837,-0.92,-0.97826087,-0.85,4
1113,-0.625345479,-0.6992,-0.632876712,-0.0515659,-0.147335423,-0.125,0.406451613,-0.162341581,-0.75879397,-0.96969697,-0.79245283,-0.963636364,-0.901041667,-0.959183673,-1,-0.965909091,-0.893491124,-0.951219512,-0.92,-0.97826087,-0.85,4
1114,-0.648130572,-0.6,-0.545205479,0.080896963,-0.184952978,-0.125,0.438709677,-0.528062764,-0.638190955,-0.627705628,-0.924528302,-0.963636364,-0.765625,-0.926530612,-1,-0.838636364,-0.179487179,-0.56097561,-0.92,-0.97826087,-0.55,5
1115,-0.648130572,-0.6,-0.545205479,0.058819819,-0.222570533,-0.125,0.412903226,-0.535304768,-0.628140704,-0.662337662,-0.886792453,-0.963636364,-0.796875,-0.942857143,-1,-0.861363636,-0.100591716,-0.414634146,-0.92,-0.97826087,-0.55,5
1116,-0.648130572,-0.6,-0.545205479,-0.016873246,-0.247648903,-0.125,0.490322581,-0.557030779,-0.668341709,-0.636363636,-0.849056604,-0.981818182,-0.786458333,-0.942857143,-1,-0.863636364,-0.147928994,-0.447154472,-0.92,-0.97826087,-0.55,5
1117,0.012836437,-0.7984,-0.906849315,0.014665531,-0.10031348,0.071428571,0.24516129,-0.407362704,-0.819095477,-0.965367965,-0.962264151,-0.981818182,-0.875,-0.975510204,-1,-0.972727273,-0.715976331,-0.93495935,-1,-0.97826087,-0.05,5
1118,0.012836437,-0.7984,-0.906849315,0.002050021,-0.053291536,0.071428571,0.367741935,-0.406155703,-0.819095477,-0.965367965,-0.943396226,-0.981818182,-0.875,-0.975510204,-1,-0.970454545,-0.708086785,-0.93495935,-1,-0.97826087,0,5
1119,-0.720618682,-0.6992,-0.545205479,-0.020027123,-0.05015674,0,0.238709677,0.143029572,-0.708542714,-0.792207792,-0.622641509,-0.945454545,-0.859375,-0.951020408,-1,-0.929545455,-0.727810651,-0.902439024,-0.92,-0.97826087,-0.3,5
1120,-0.651345767,-0.4016,-0.402739726,-0.282082821,-0.05200627,-0.035714286,0.561290323,-0.104405552,-0.75879397,-0.857142857,-0.905660377,-0.927272727,-0.901041667,-0.893877551,-1,-0.979545455,-0.960552268,-0.983739837,-0.52,-0.97826087,-0.85,4
1121,-0.335917194,-0.7984,-0.830136986,-0.352414293,-0.623573668,-0.267857143,-0.419354839,-0.608931804,-0.809045226,-0.982683983,-0.981132075,-0.981818182,-0.838541667,-0.836734694,-1,-0.745454545,-0.554240631,-0.853658537,-0.92,-0.97826087,-0.8,2
1122,-0.335917194,-0.7984,-0.830136986,-0.335414893,-0.513918495,-0.267857143,-0.180645161,-0.394085697,-0.728643216,-0.96969697,-0.943396226,-0.981818182,-0.854166667,-0.926530612,-1,-0.888636364,-0.633136095,-0.837398374,-0.92,-0.97826087,-0.85,2
1123,-0.335917194,-0.7984,-0.830136986,-0.164853187,-0.434294671,-0.267857143,-0.135483871,-0.547374774,-0.768844221,-0.952380952,-0.811320755,-0.927272727,-0.817708333,-0.951020408,-1,-0.940909091,-0.873767258,-0.967479675,-0.92,-0.97826087,-0.85,2
1124,-0.386679192,-0.7984,-0.81369863,0.077743085,-0.163009404,0.071428571,0.116129032,0.106819553,-0.829145729,-0.783549784,-0.962264151,-0.981818182,-0.916666667,-0.918367347,-1,-0.952272727,-0.889546351,-0.967479675,-0.92,-0.97826087,-0.6,3
1125,-0.386679192,-0.7984,-0.81369863,0.058819819,-0.166144201,0.071428571,0.103225806,0.12009656,-0.809045226,-0.87012987,-0.962264151,-0.981818182,-0.916666667,-0.918367347,-1,-0.95,-0.893491124,-0.967479675,-0.92,-0.97826087,-0.55,3
1126,-0.890848864,-0.2992,0.210958904,-0.234490806,0.05015674,-0.089285714,0.406451613,0.073023537,-0.798994975,-0.748917749,-0.867924528,-0.8,-0.880208333,-0.942857143,-1,-0.965909091,-0.921104536,-0.983739837,-0.6,-0.97826087,-0.8,3
1127,-0.890848864,-0.2992,0.210958904,-0.064181411,0.059561129,-0.089285714,0.406451613,0.073023537,-0.798994975,-0.748917749,-0.867924528,-0.8,-0.880208333,-0.942857143,-1,-0.965909091,-0.921104536,-0.983739837,-0.6,-0.97826087,-0.8,3
1128,-0.890848864,-0.2992,0.210958904,-0.29756836,-0.141065831,-0.089285714,0.335483871,-0.010259505,-0.809045226,-0.852813853,-0.849056604,-0.909090909,-0.890625,-0.910204082,-1,-0.947727273,-0.854043393,-0.951219512,-0.68,-0.97826087,-0.75,3
1129,-0.890848864,-0.2992,0.210958904,-0.291260605,-0.156739812,-0.089285714,0.335483871,-0.010259505,-0.809045226,-0.852813853,-0.849056604,-0.909090909,-0.890625,-0.910204082,-1,-0.947727273,-0.854043393,-0.951219512,-0.68,-0.97826087,-0.75,3
1130,-0.582860768,-0.7984,-0.726027397,-0.296559119,-0.489435737,-0.196428571,0.283870968,-0.583584792,-0.67839196,-0.645021645,-0.754716981,-0.981818182,-0.901041667,-0.967346939,-1,-0.840909091,-0.73964497,-0.886178862,-0.92,-0.97826087,0.05,2
1131,-0.395057667,-0.616,-0.721863014,0.812596588,0.843260188,0.107142857,0.24516129,-0.036813518,-0.899497487,-0.913419913,-0.886792453,-0.981818182,-0.932291667,-0.951020408,-0.025641026,-0.963636364,-0.964497041,-0.983739837,-0.92,-0.97826087,-0.8,6
1132,-0.396815093,-0.632,-0.728876712,0.765288422,0.786833856,0.107142857,0.24516129,-0.029571515,-0.879396985,-0.913419913,-0.867924528,-0.981818182,-0.932291667,-0.951020408,-0.025641026,-0.963636364,-0.964497041,-0.983739837,-0.92,-0.97826087,-0.8,6
1133,-0.391813999,-0.6256,-0.728,0.617056171,0.655172414,0.107142857,0.225806452,-0.030778515,-0.829145729,-0.939393939,-0.905660377,-0.981818182,-0.942708333,-0.959183673,-0.128205128,-0.968181818,-0.968441815,-0.983739837,-0.92,-0.97826087,-0.9,6
1134,0.002808999,-0.5168,-0.812164384,0.711672501,0.467084639,0.553571429,0.064516129,-0.167169584,-0.899497487,0.034632035,-0.924528302,-0.563636364,-0.354166667,-0.657142857,-1,-0.638636364,-0.360946746,-0.837398374,-0.68,-0.97826087,-0.65,5
1135,-0.386679192,-0.7984,-0.81369863,0.017819409,-0.090909091,-0.267857143,-0.206451613,-0.262522631,-0.798994975,-0.96969697,-0.905660377,-0.981818182,-0.734375,-0.787755102,-1,-0.797727273,-0.550295858,-0.593495935,-0.92,-0.97826087,-0.75,2
1136,-0.386679192,-0.7984,-0.81369863,-0.083104677,-0.26645768,-0.267857143,-0.006451613,-0.254073627,-0.778894472,-0.965367965,-0.905660377,-0.981818182,-0.729166667,-0.787755102,-1,-0.795454545,-0.542406312,-0.56097561,-0.92,-0.97826087,-0.75,2
1137,-0.386679192,-0.7984,-0.81369863,-0.12095121,-0.297805643,-0.267857143,-0.051612903,-0.234761617,-0.708542714,-0.961038961,-0.905660377,-0.981818182,-0.734375,-0.787755102,-1,1,-0.554240631,-0.56097561,-0.92,-0.97826087,-0.8,2
1138,-0.530684798,-0.9008,-0.81369863,-0.06471757,-0.246865204,0.089285714,0.335483871,-0.153892577,-0.75879397,-0.852813853,-0.905660377,-0.927272727,-0.822916667,-0.934693878,-1,-0.947727273,-0.767258383,-0.902439024,-0.92,-0.97826087,-0.7,3
1139,-0.530684798,-0.9008,-0.81369863,-0.052165137,-0.238777429,0.089285714,0.393548387,-0.144236572,-0.768844221,-0.844155844,-0.905660377,-0.963636364,-0.817708333,-0.926530612,-1,-0.947727273,-0.767258383,-0.886178862,-0.92,-0.97826087,-0.7,3
1140,-0.24717372,-0.6992,-0.81369863,-0.258491816,-0.209278997,0.089285714,0.258064516,-0.216656608,-0.738693467,-0.926406926,-0.830188679,-0.963636364,-0.916666667,-0.934693878,-1,-0.95,-0.629191321,-0.869918699,-0.92,-0.97826087,-0.75,3
1141,-0.709109743,-0.5008,-0.402739726,0.134512884,0.451410658,-0.232142857,0.838709677,0.456849728,-0.778894472,-0.952380952,0.037735849,-0.163636364,-0.880208333,-0.918367347,-1,-0.838636364,-0.688362919,-0.821138211,-0.92,-0.97826087,-0.7,4
1142,-0.648130572,-0.6,-0.545205479,-0.137099063,-0.276520376,-0.053571429,0.696774194,-0.215449608,-0.869346734,-0.96969697,-0.962264151,-0.981818182,-0.234375,-0.959183673,-1,-0.961363636,0.057199211,-0.983739837,-0.92,-0.97826087,-0.85,4
1143,-0.648130572,-0.6,-0.545205479,-0.123095846,-0.245423197,-0.053571429,0.696774194,-0.215449608,-0.869346734,-0.96969697,-0.962264151,-0.981818182,-0.234375,-0.959183673,-1,-0.961363636,0.057199211,-0.983739837,-0.92,-0.97826087,-0.85,4
1144,-0.648130572,-0.6,-0.545205479,-0.092976314,-0.264137931,-0.053571429,0.696774194,-0.215449608,-0.869346734,-0.96969697,-0.962264151,-0.981818182,-0.234375,-0.959183673,-1,-0.961363636,0.057199211,-0.983739837,-0.92,-0.97826087,-0.85,4
1145,-0.107668279,-0.6,-0.81369863,0.011511654,-0.21630094,-0.125,-0.019354839,-0.47978274,-0.75879397,-0.865800866,-0.962264151,-0.854545455,-0.791666667,-0.86122449,-1,-0.822727273,0.001972387,-0.691056911,-0.92,-0.97826087,-0.7,3
1146,-0.107668279,-0.6,-0.81369863,-0.086258555,-0.310344828,-0.125,0.277419355,-0.389257695,-0.738693467,-0.835497835,-0.981132075,-0.981818182,-0.65625,-0.828571429,-1,-0.804545455,0.116370809,-0.577235772,-0.92,-0.97826087,-0.65,3
1147,-0.107668279,-0.6,-0.81369863,-0.139874476,-0.294670846,-0.125,0.2,-0.438744719,-0.829145729,-0.83982684,-0.981132075,-0.963636364,-0.708333333,-0.844897959,-1,-0.845454545,-0.325443787,-0.772357724,-0.92,-0.97826087,-0.7,3
1148,-0.107668279,-0.6,-0.81369863,-0.20295203,-0.369905956,-0.125,-0.012903226,-0.514785757,-0.648241206,-0.874458874,-0.981132075,-0.8,-0.78125,-0.836734694,-1,-0.836363636,-0.037475345,-0.512195122,-0.92,-0.97826087,-0.6,3
1149,-0.107668279,-0.6,-0.81369863,-0.09256631,-0.373040752,-0.125,0.116129032,-0.468919734,-0.768844221,-0.865800866,-0.905660377,-0.963636364,-0.661458333,-0.820408163,-1,-0.827272727,-0.203155819,-0.707317073,-0.92,-0.97826087,-0.65,3
1150,-0.709109743,-0.5008,-0.402739726,-0.270003469,0.097962382,-0.142857143,0.529032258,-0.310802655,-0.688442211,-0.805194805,-0.849056604,-0.6,-0.895833333,-0.967346939,-1,-0.979545455,-0.956607495,-0.983739837,-0.52,-0.97826087,-0.8,3
1151,-0.709109743,-0.5008,-0.402739726,-0.298136058,-0.127147335,-0.142857143,0.632258065,-0.450814725,-0.849246231,-0.337662338,-0.716981132,-0.672727273,-0.90625,-0.926530612,-1,-0.947727273,-0.857988166,-0.951219512,-0.92,-0.97826087,-0.85,3
1152,-0.368548042,-0.6,-0.726027397,-0.158797742,-0.250783699,0.125,0.24516129,-0.410983705,-0.859296482,-0.956709957,-0.962264151,-0.927272727,-0.828125,-0.87755102,-1,-0.831818182,-0.57790927,-0.886178862,-0.92,-0.97826087,-0.65,4
1153,-0.582860768,-0.7984,-0.726027397,-0.20295203,-0.231974922,0.125,0.348387097,-0.355461678,-0.819095477,-0.926406926,-0.886792453,-0.963636364,-0.776041667,-0.934693878,-1,-0.911363636,-0.597633136,-0.918699187,-0.92,-0.97826087,-0.65,4
1154,-0.575947426,-0.792,-0.726027397,-0.073643044,-0.10031348,0.125,0.651612903,-0.325286663,-0.768844221,-0.939393939,-0.905660377,-0.981818182,-0.848958333,-0.918367347,-1,-0.888636364,-0.648915187,-0.902439024,-0.92,-0.97826087,-0.65,4
1155,-0.582860768,-0.7984,-0.726027397,-0.089412433,-0.131661442,0.125,0.632258065,-0.33977067,-0.819095477,-0.943722944,-0.905660377,-0.963636364,-0.848958333,-0.926530612,-1,-0.890909091,-0.656804734,-0.902439024,-0.92,-0.97826087,-0.65,4
1156,0.027336999,-0.504,-0.81369863,-0.157662346,-0.312633229,0.642857143,0.438709677,-0.223898612,-0.989949749,-0.424242424,-0.924528302,-0.163636364,-0.958333333,-0.951020408,-1,-0.959090909,-0.727810651,-0.967479675,-0.84,-0.97826087,-0.9,3
1157,0.027336999,-0.504,-0.81369863,-0.115242691,-0.314137931,0.642857143,0.393548387,-0.228726614,-0.989949749,-0.428571429,-0.924528302,-0.163636364,-0.958333333,-0.951020408,-1,-0.959090909,-0.731755424,-0.967479675,-0.84,-0.97826087,-0.9,3
1158,-0.530684798,-0.9008,-0.81369863,-0.130255149,-0.312507837,0.089285714,0.470967742,-0.028364514,-0.809045226,-0.943722944,-0.886792453,-0.963636364,-0.963541667,-0.959183673,-1,-0.981818182,-0.976331361,-0.983739837,-0.92,-0.97826087,-0.9,3
1159,-0.530684798,-0.9008,-0.81369863,0.303371495,0.078401254,0.089285714,0.470967742,-0.06095353,-0.798994975,-0.948051948,-0.886792453,-0.981818182,-0.963541667,-0.959183673,-1,-0.979545455,-0.976331361,-0.983739837,-0.92,-0.97826087,-0.9,3
1160,-0.530684798,-0.9008,-0.81369863,0.230390765,0.020909091,0.089285714,0.464516129,-0.03922752,-0.829145729,-0.943722944,-0.886792453,-0.945454545,-0.963541667,-0.959183673,-1,-0.981818182,-0.976331361,-0.983739837,-0.92,-0.97826087,-0.9,3
1161,-0.530684798,-0.9008,-0.81369863,0.331598701,0.091159875,0.642857143,0.148387097,-0.07905854,-0.859296482,-0.878787879,-0.924528302,-0.963636364,-0.932291667,-0.926530612,-1,-0.954545455,-0.889546351,-0.967479675,-0.92,-0.97826087,-0.6,3
1162,-0.368548042,-0.6,-0.726027397,-0.177721008,-0.31661442,0.107142857,0.15483871,-0.123717562,-0.768844221,-0.939393939,-0.905660377,-0.290909091,-0.911458333,-0.967346939,-1,-0.975,-0.719921105,-0.983739837,-0.92,-0.97826087,0.15,3
1163,-0.368548042,-0.6,-0.726027397,-0.288106727,-0.394984326,0.107142857,0.15483871,-0.123717562,-0.768844221,-0.939393939,-0.905660377,-0.290909091,-0.911458333,-0.967346939,-1,-0.975,-0.719921105,-0.983739837,-0.92,-0.97826087,0.15,3
1164,-0.368548042,-0.6,-0.726027397,-0.266029583,-0.347962382,0.107142857,0.15483871,-0.123717562,-0.768844221,-0.939393939,-0.905660377,-0.290909091,-0.911458333,-0.967346939,-1,-0.975,-0.719921105,-0.983739837,-0.92,-0.97826087,0.15,3
1165,-0.368548042,-0.6,-0.726027397,-0.193490396,-0.347962382,0.107142857,0.15483871,-0.123717562,-0.768844221,-0.939393939,-0.905660377,-0.290909091,-0.911458333,-0.967346939,-1,-0.975,-0.719921105,-0.983739837,-0.92,-0.97826087,0.15,3
1166,-0.368548042,-0.6,-0.726027397,-0.146182231,-0.363636364,0.107142857,0.15483871,-0.123717562,-0.768844221,-0.939393939,-0.905660377,-0.290909091,-0.911458333,-0.967346939,-1,-0.975,-0.719921105,-0.983739837,-0.92,-0.97826087,0.15,3
1167,-0.368548042,-0.6,-0.726027397,-0.177721008,-0.394984326,0.107142857,0.15483871,-0.123717562,-0.768844221,-0.939393939,-0.905660377,-0.290909091,-0.911458333,-0.967346939,-1,-0.975,-0.719921105,-0.983739837,-0.92,-0.97826087,0.15,3
1168,0.607216803,-0.7088,-0.950684932,0.508815088,-0.068557994,0.946428571,-0.851612903,0.143029572,-1,-0.264069264,-0.943396226,-0.545454545,-0.963541667,-0.975510204,-1,-0.981818182,-0.968441815,-0.983739837,-0.92,-0.565217391,-0.8,5
1169,-0.24717372,-0.6992,-0.81369863,0.046046614,-0.287648903,0.285714286,0.116129032,0.062160531,-0.829145729,-0.904761905,-0.905660377,-0.272727273,-0.880208333,-0.951020408,-1,-0.972727273,-0.952662722,-1,-0.84,-0.97826087,-0.95,2
1170,-0.381289418,-0.4176,-0.632876712,-0.662787397,-0.807147335,-0.232142857,-0.883870968,-0.701870851,-0.929648241,-0.982683983,-1,-0.981818182,-0.854166667,-0.926530612,-1,-0.943181818,-0.91321499,-0.967479675,-0.92,-0.97826087,-0.9,2
1171,-0.381289418,-0.4176,-0.632876712,-0.680827578,-0.817241379,-0.232142857,-0.883870968,-0.701870851,-0.929648241,-0.982683983,-1,-0.981818182,-0.854166667,-0.926530612,-1,-0.943181818,-0.91321499,-0.967479675,-0.92,-0.97826087,-0.9,2
