ID,Yield_Strength,Tensile_Strength,C,Mn,Nb,Pipe_Vintage,Pipe_Grade
3665,71930,80354,1.85E-01,1.17E+00,5.44E-02,1960,1
3666,84288,104285,6.47E-02,1.73E+00,6.06E-02,2011,8
3667,31826,54106,6.16E-02,4.09E-01,1.39E-03,1951,1
3668,33776,54228,9.88E-02,5.47E-01,1.56E-03,1954,1
3669,37505,55412,4.38E-02,3.49E-01,1.15E-03,1965,1
3670,35152,43148,2.62E-02,6.44E-01,1.14E-03,1946,1
3671,32932,51663,8.23E-02,4.02E-01,1.49E-03,1965,1
3672,55787,73204,2.51E-01,8.16E-01,2.60E-03,1951,1
3673,86739,94148,2.63E-01,8.71E-01,1.17E-02,1955,1
3674,68379,87362,2.29E-01,1.18E+00,1.87E-02,1964,1
3675,74978,92421,1.18E-01,1.03E+00,4.76E-02,2025,1
3676,80977,100617,5.22E-02,2.15E+00,6.69E-02,1999,8
3677,35964,60924,1.24E-01,5.08E-01,4.00E-04,1961,1
3678,56036,78004,2.90E-01,7.10E-01,2.11E-03,1964,1
3679,87415,97678,4.32E-01,1.06E+00,7.60E-03,1953,1
3680,67849,99055,2.16E-01,1.32E+00,1.73E-02,1970,1
3681,75520,86868,1.78E-01,1.17E+00,4.78E-02,2030,1
3682,81246,94347,5.46E-02,1.39E+00,8.78E-02,1989,8
3683,36194,50884,1.05E-01,2.41E-01,1.65E-03,1947,1
3684,57669,68368,2.65E-01,8.92E-01,1.22E-03,1954,1
3685,83535,102225,3.17E-01,1.35E+00,2.46E-02,1953,1
3686,67567,91542,1.66E-01,1.10E+00,3.63E-03,1950,1
3687,73366,93889,1.88E-02,1.31E+00,5.10E-02,2005,1
3688,81990,95252,5.46E-02,1.22E+00,5.31E-02,1992,8
3689,35239,45629,7.38E-02,4.89E-01,3.57E-04,1964,1
3690,55581,82086,2.38E-01,5.10E-01,6.94E-04,1954,1
3691,90647,94573,2.87E-01,6.47E-01,1.65E-02,1953,1
3692,67504,92302,1.77E-01,1.26E+00,2.11E-02,1989,1
3693,71891,79334,1.61E-01,8.19E-01,4.00E-02,2012,1
3694,80477,83457,7.38E-02,1.24E+00,5.89E-02,1999,8
3695,33028,55639,8.20E-02,6.01E-01,2.04E-03,1951,1
3696,59055,75589,2.09E-01,7.62E-01,1.20E-03,1958,1
3697,79276,95233,3.45E-01,7.85E-01,4.22E-02,1950,1
3698,62505,88755,2.37E-01,1.31E+00,1.85E-04,1966,1
3699,69715,86673,8.70E-02,1.18E+00,4.52E-02,2007,1
3700,82349,91362,3.07E-02,1.81E+00,5.79E-02,1994,8
3701,32812,58018,1.19E-01,1.94E-01,6.83E-04,1924,1
3702,58260,66156,1.95E-01,7.57E-01,3.02E-03,1964,1
3703,85032,79817,2.82E-01,9.21E-01,1.63E-02,1957,1
3704,66720,86006,1.31E-01,1.01E+00,4.53E-02,1963,1
3705,68944,91174,7.19E-02,1.21E+00,5.80E-02,1982,1
3706,83103,91587,8.52E-02,1.14E+00,6.53E-02,2005,8
3707,36402,53124,1.11E-01,2.59E-01,1.12E-03,1955,1
3708,53553,81486,2.40E-01,8.61E-01,9.97E-04,1971,1
3709,84365,93736,2.62E-01,8.59E-01,2.51E-02,1951,1
3710,65279,84988,2.96E-01,9.90E-01,1.84E-02,1953,1
3711,71605,78085,7.14E-02,1.39E+00,5.90E-02,1974,1
3712,79381,93835,4.64E-02,1.55E+00,7.82E-02,2024,8
3713,34930,50748,1.10E-01,2.74E-01,9.17E-04,1960,1
3714,57546,73667,2.26E-01,6.11E-01,1.72E-03,1952,1
3715,79438,96569,2.98E-01,1.22E+00,2.76E-02,1956,1
3716,60683,86650,1.83E-01,1.07E+00,2.79E-03,1992,1
3717,73745,86331,1.11E-01,1.44E+00,6.26E-02,1986,1
3718,76950,94157,4.90E-02,1.59E+00,4.02E-02,2022,8
3719,35472,57671,1.19E-01,2.97E-01,6.86E-04,1942,1
3720,52586,75728,1.96E-01,9.32E-01,6.73E-04,1951,1
3721,81132,97636,1.77E-01,1.25E+00,3.66E-02,1952,1
3722,66682,86505,1.17E-01,1.21E+00,1.42E-02,1962,1
3723,71533,93328,1.50E-01,1.33E+00,3.78E-02,1934,1
3724,81585,95076,5.25E-02,1.30E+00,5.25E-02,2014,8
3725,36120,55214,6.05E-02,4.08E-01,1.73E-03,1930,1
3726,59802,73967,2.35E-01,9.83E-01,1.68E-03,1944,1
3727,77373,83993,1.85E-01,1.01E+00,6.50E-03,1953,1
3728,63323,87207,2.15E-01,1.31E+00,1.45E-02,1998,1
3729,73895,79792,2.00E-01,1.42E+00,4.25E-02,2011,1
3730,80022,96141,5.40E-02,1.43E+00,5.02E-02,2025,8
3731,34953,57849,3.33E-02,6.49E-01,6.60E-04,1974,1
3732,53656,67197,2.47E-01,7.62E-01,3.46E-03,1938,1
3733,90999,90364,2.61E-01,9.00E-01,1.01E-02,1951,1
3734,69721,96966,2.90E-01,1.03E+00,1.75E-02,1963,1
3735,70202,87311,3.56E-02,1.13E+00,7.62E-02,2000,1
3736,78672,86557,3.67E-02,1.34E+00,6.12E-02,1992,8
3737,35521,50367,2.67E-02,3.03E-01,8.08E-04,1929,1
3738,49063,75669,2.62E-01,5.71E-01,2.26E-03,1936,1
3739,91954,106437,2.48E-01,6.29E-01,1.56E-02,1950,1
3740,68273,99956,1.79E-01,9.23E-01,1.42E-02,1978,1
3741,73587,98706,1.31E-01,9.22E-01,4.60E-02,1988,1
3742,77666,87418,8.38E-04,1.29E+00,5.29E-02,2001,8
3743,35830,50219,5.95E-02,4.59E-01,8.31E-04,1926,1
3744,53893,73713,2.42E-01,7.18E-01,1.97E-03,1941,1
3745,88199,91721,3.53E-01,1.17E+00,2.12E-02,1953,1
3746,66199,75641,1.71E-01,1.25E+00,2.10E-02,1953,1
3747,70281,90609,1.63E-01,9.52E-01,3.38E-02,1989,1
3748,79092,95225,7.02E-02,1.29E+00,5.30E-02,2005,8
3749,35329,54909,1.60E-02,6.66E-01,4.73E-04,1965,1
3750,52415,82995,2.76E-01,9.21E-01,1.35E-04,1962,1
3751,86101,81852,4.46E-01,1.35E+00,3.05E-02,1955,1
3752,65911,100987,1.99E-01,1.16E+00,2.83E-02,1973,1
3753,70860,87397,2.04E-01,1.20E+00,3.65E-02,1996,1
3754,79023,84581,3.68E-02,1.04E+00,7.78E-02,2004,8
3755,33524,53914,7.11E-02,3.30E-01,7.67E-04,1935,1
3756,50191,70526,2.82E-01,8.67E-01,5.63E-04,1958,1
3757,82534,92098,1.60E-01,1.05E+00,2.21E-02,1953,1
3758,63982,87542,2.13E-01,1.35E+00,7.87E-03,1958,1
3759,73058,85653,1.98E-01,1.04E+00,4.50E-02,1984,1
3760,84937,94445,6.89E-02,1.64E+00,4.19E-02,1983,8
3761,33796,61059,1.22E-01,5.17E-01,8.96E-04,1971,1
3762,89484,108267,1.31E-01,1.22E+00,5.12E-02,1955,1
3763,60936,88253,1.38E-01,1.11E+00,2.21E-02,1981,1
3764,69878,80020,2.67E-01,1.40E+00,5.30E-02,1974,1
3765,78376,101846,6.07E-02,1.45E+00,9.00E-02,2010,8
3766,36226,51102,1.22E-01,5.25E-01,1.62E-03,1951,1
3767,84001,96586,2.93E-01,1.21E+00,1.91E-02,1955,1
3768,67294,78498,2.07E-01,1.09E+00,3.81E-02,1975,1
3769,72931,88667,7.63E-02,7.39E-01,4.96E-02,1993,1
3770,78425,99283,1.67E-02,1.16E+00,3.27E-02,2017,8
3771,33733,45733,9.03E-02,3.71E-01,1.42E-03,1965,1
3772,86595,67119,2.62E-01,1.73E-01,4.21E-03,1948,1
3773,69921,85399,1.75E-01,1.36E+00,1.81E-02,1980,1
3774,74941,86137,1.60E-01,1.82E+00,4.66E-02,1975,1
3775,78810,87437,5.95E-02,1.33E+00,7.05E-02,2028,8
3776,33465,50391,1.32E-01,4.69E-01,1.40E-03,1950,1
3777,87701,89934,3.92E-01,1.24E+00,3.75E-02,1953,1
3778,69253,73500,3.02E-01,1.28E+00,1.54E-02,1974,1
3779,70583,88576,1.51E-01,6.70E-01,3.13E-02,1985,1
3780,81596,98996,4.45E-02,9.57E-01,5.12E-02,2014,8
3781,34353,50713,8.71E-02,3.51E-01,1.54E-03,1941,1
3782,81736,103161,2.93E-01,1.24E+00,1.46E-02,1950,1
3783,74524,80926,2.56E-01,1.41E+00,2.95E-02,1942,1
3784,74259,99394,2.06E-01,1.88E+00,3.36E-02,1976,1
3785,82866,95946,5.70E-02,1.67E+00,3.49E-03,2015,8
3786,38181,49978,1.06E-01,5.04E-01,9.89E-04,1970,1
3787,83104,99343,2.44E-01,1.25E+00,3.18E-02,1952,1
3788,67331,82435,2.57E-01,1.00E+00,1.89E-02,1971,1
3789,71584,95196,1.50E-01,1.15E+00,3.36E-02,1953,1
3790,81598,85046,7.90E-02,1.35E+00,5.83E-02,2008,8
3791,36218,59093,1.28E-01,5.62E-01,8.23E-04,1951,1
3792,84428,105987,4.86E-01,9.16E-01,2.13E-02,1955,1
3793,60850,83138,1.55E-01,6.57E-01,1.62E-02,1948,1
3794,73330,84155,9.96E-02,8.49E-01,2.85E-02,1965,1
3795,80440,86202,7.17E-02,1.25E+00,4.52E-02,1997,8
3796,32390,45600,1.76E-01,4.00E-01,5.14E-04,1958,1
3797,78587,112175,4.04E-01,1.60E+00,2.87E-02,1952,1
3798,63625,103657,1.93E-01,1.08E+00,1.41E-02,1973,1
3799,73985,80726,1.32E-01,6.30E-01,3.87E-02,1988,1
3800,79814,87388,1.89E-02,1.37E+00,5.98E-02,2008,8
3801,34767,56671,2.03E-02,4.55E-01,1.21E-03,1953,1
3802,89515,84936,2.43E-01,1.06E+00,1.01E-02,1952,1
3803,61454,94660,2.23E-01,9.39E-01,9.93E-03,1971,1
3804,73403,79061,1.36E-01,1.22E+00,3.77E-02,1964,1
3805,82696,93593,3.17E-02,1.64E+00,9.18E-02,2004,8
3806,37572,57022,2.61E-02,5.64E-01,1.14E-03,1946,1
3807,81228,91398,1.92E-01,1.30E+00,2.78E-02,1951,1
3808,69764,78882,2.47E-01,1.26E+00,3.85E-02,1979,1
3809,74782,93162,2.40E-02,1.48E+00,2.33E-02,1981,1
3810,84476,99815,2.61E-02,1.27E+00,2.63E-02,2020,8
3811,33157,56561,8.50E-02,5.40E-01,7.77E-04,1958,1
3812,75668,95586,2.22E-01,9.07E-01,3.31E-02,1954,1
3813,64077,84607,1.29E-01,1.20E+00,2.08E-02,1957,1
3814,71403,96840,1.57E-01,1.60E+00,4.93E-02,1983,1
3815,80611,102692,3.64E-02,2.05E+00,5.99E-02,2019,8
3816,37060,48415,1.04E-01,6.02E-01,3.69E-04,1967,1
3817,87884,78066,3.97E-01,1.31E+00,1.80E-02,1953,1
3818,62624,89239,1.62E-01,1.22E+00,7.69E-03,1963,1
3819,69084,88544,1.79E-01,1.46E+00,4.44E-02,1977,1
3820,79226,98750,6.45E-02,8.43E-01,6.31E-02,1992,8
3821,35253,50489,1.40E-01,2.50E-01,6.78E-04,1956,1
3822,77463,81954,2.90E-01,7.42E-01,2.55E-02,1952,1
3823,63439,92361,2.56E-01,1.13E+00,2.63E-02,1977,1
3824,73870,77035,8.46E-02,9.11E-01,4.99E-02,1998,1
3825,76797,97923,5.39E-02,1.53E+00,4.95E-02,1985,8
3826,35368,61027,1.24E-01,9.63E-02,1.18E-03,1945,1
3827,90879,109421,2.77E-01,6.83E-01,3.99E-02,1952,1
3828,65212,64292,1.82E-01,9.67E-01,2.95E-02,1963,1
3829,70261,79794,2.35E-02,6.35E-01,2.58E-02,1986,1
3830,79977,96702,2.95E-02,1.33E+00,7.30E-02,1991,8
3831,33759,46795,2.19E-02,4.17E-01,5.43E-04,1954,1
3832,84734,86867,3.27E-01,7.49E-01,8.06E-03,1953,1
3833,65039,85147,1.27E-01,1.31E+00,5.20E-03,1990,1
3834,71622,95447,2.93E-03,1.02E+00,6.32E-02,2001,1
3835,79181,102042,7.62E-02,1.19E+00,5.50E-02,1993,8
3836,36349,56992,2.28E-02,3.44E-01,1.22E-03,1945,1
3837,87791,105214,2.62E-01,5.08E-01,6.27E-02,1952,1
3838,73064,107130,2.00E-01,1.33E+00,2.81E-02,1980,1
3839,69650,87707,1.74E-01,1.12E+00,1.75E-02,1969,1
3840,77288,97951,6.76E-02,1.08E+00,3.63E-02,1996,8
3841,32254,61924,1.24E-01,4.47E-01,1.72E-03,1967,1
3842,87697,77611,5.23E-01,9.88E-01,1.43E-02,1954,1
3843,67730,89609,2.38E-01,1.29E+00,2.51E-02,1955,1
3844,69537,93321,1.20E-01,1.26E+00,3.33E-02,1968,1
3845,84522,96089,4.66E-02,1.50E+00,7.37E-02,1995,8
3846,33275,44649,9.19E-02,9.75E-01,5.50E-04,1980,1
3847,85776,76044,3.07E-01,1.07E+00,2.05E-03,1953,1
3848,64820,94186,1.71E-01,7.25E-01,3.19E-02,1981,1
3849,74035,94727,1.60E-01,1.10E+00,1.82E-02,1984,1
3850,82499,89189,3.82E-02,1.08E+00,5.58E-02,2015,8
3851,34617,63063,1.97E-01,5.71E-01,1.03E-03,1967,1
3852,78437,107819,2.46E-01,1.06E+00,2.90E-02,1951,1
3853,62661,77412,2.09E-01,1.51E+00,3.41E-02,1956,1
3854,72993,84466,2.05E-01,1.31E+00,5.15E-02,1995,1
3855,83137,97251,3.91E-02,1.21E+00,6.48E-02,1999,8
3856,37264,52631,3.61E-02,3.97E-01,7.16E-04,1950,1
3857,76942,76689,2.97E-01,3.12E-01,1.24E-02,1949,1
3858,66764,82056,1.14E-01,1.43E+00,1.28E-02,1965,1
3859,74366,81955,1.02E-01,1.07E+00,5.71E-02,2007,1
3860,81636,97204,3.42E-02,9.76E-01,5.37E-02,2015,8
3861,33260,40934,1.24E-01,4.34E-01,1.16E-03,1939,1
3862,87569,117155,3.89E-01,1.12E+00,1.29E-02,1951,1
3863,67515,86295,2.02E-01,1.67E+00,3.68E-03,1963,1
3864,74806,84543,1.82E-01,1.22E+00,4.55E-02,1998,1
3865,79055,99149,4.21E-02,1.72E+00,2.75E-02,2013,8
3866,36969,45095,1.01E-01,2.45E-01,9.34E-04,1968,1
3867,83867,103700,1.05E-01,4.83E-01,3.77E-02,1954,1
3868,62390,75937,1.36E-01,1.03E+00,1.78E-02,1968,1
3869,69659,97193,1.73E-01,1.47E+00,4.65E-02,2003,1
3870,81508,90060,3.51E-02,1.22E+00,5.48E-02,1996,8
3871,33845,58128,7.50E-02,4.06E-01,1.59E-03,1932,1
3872,91709,98276,3.34E-01,1.09E+00,1.23E-02,1953,1
3873,65881,85728,2.32E-01,1.12E+00,4.37E-02,1976,1
3874,71640,90262,6.51E-02,1.69E+00,3.13E-02,2006,1
3875,80659,90880,5.35E-02,1.53E+00,6.54E-02,1989,8
3876,33686,45654,8.12E-02,3.78E-01,1.62E-03,1956,1
3877,83814,110946,1.59E-01,8.12E-01,1.14E-02,1953,1
3878,68656,93471,2.36E-01,8.53E-01,2.38E-02,1990,1
3879,72666,90933,1.14E-01,1.52E+00,6.39E-02,2015,1
3880,79831,92214,3.52E-02,1.62E+00,3.98E-02,2003,8
3881,36327,56056,5.38E-02,2.51E-01,5.16E-04,1947,1
3882,82892,100496,3.74E-01,1.01E+00,2.80E-02,1950,1
3883,66573,77562,1.36E-01,1.45E+00,1.39E-02,1977,1
3884,73357,88130,1.13E-01,8.41E-01,3.99E-02,1992,1
3885,81887,85703,3.80E-02,1.19E+00,6.03E-02,2015,8
3886,32325,45979,2.28E-02,2.60E-01,3.98E-04,1937,1
3887,83804,96310,3.72E-01,1.76E+00,1.92E-02,1950,1
3888,68049,78073,2.37E-01,1.14E+00,1.22E-02,1939,1
3889,70960,80913,1.40E-01,1.11E+00,6.61E-02,2013,1
3890,81809,89022,7.14E-02,1.23E+00,8.94E-02,1962,8
3891,34438,55889,1.12E-01,5.99E-01,1.29E-03,1938,1
3892,85312,110288,3.89E-01,1.26E+00,2.03E-02,1949,1
3893,61903,89961,1.69E-01,1.40E+00,2.28E-02,1995,1
3894,72733,93459,4.06E-02,5.04E-01,4.45E-02,2000,1
3895,80194,96825,3.03E-02,1.17E+00,6.93E-02,1980,8
3896,35204,54191,1.18E-01,3.79E-01,8.43E-04,1957,1
3897,82203,83041,3.17E-01,1.23E+00,3.19E-02,1953,1
3898,69957,81340,1.86E-01,1.22E+00,2.87E-02,1954,1
3899,71326,84894,1.13E-01,1.52E+00,4.58E-02,2014,1
3900,78220,91696,4.35E-02,1.76E+00,3.31E-02,1969,8
3901,37194,55263,6.93E-02,4.80E-01,7.94E-04,1961,1
3902,77383,99147,2.62E-01,1.44E+00,3.37E-02,1954,1
3903,62697,89712,2.08E-01,4.94E-01,4.49E-03,1984,1
3904,72968,75194,8.50E-02,1.07E+00,2.51E-02,2016,1
3905,80372,95443,3.75E-02,1.47E+00,4.70E-02,1990,8
3906,35173,63656,7.35E-02,4.22E-01,1.82E-03,1956,1
3907,85138,99780,4.18E-01,9.33E-01,4.03E-03,1953,1
3908,61847,97497,1.84E-01,1.12E+00,7.48E-03,1984,1
3909,71424,95654,1.23E-01,1.25E+00,3.45E-02,1996,1
3910,82829,97370,3.80E-02,7.95E-01,5.49E-02,1997,8
3911,34129,51317,1.56E-01,4.45E-01,1.72E-03,1966,1
3912,78622,88937,3.74E-01,8.58E-01,9.13E-03,1950,1
3913,62816,79040,2.25E-01,1.01E+00,8.70E-03,1963,1
3914,71242,85035,1.18E-01,1.25E+00,5.31E-02,2007,1
3915,82517,97157,6.46E-02,1.55E+00,7.17E-02,2014,8
3916,34190,57856,4.40E-02,5.07E-01,1.07E-03,1954,1
3917,89100,103032,4.89E-01,6.70E-01,3.88E-02,1951,1
3918,67164,74664,2.12E-01,1.27E+00,3.37E-02,1969,1
3919,70001,77327,8.05E-03,1.06E+00,4.33E-02,1968,1
3920,81703,97325,5.38E-02,1.48E+00,7.72E-02,1990,8
3921,37498,50741,1.02E-01,4.80E-01,4.13E-04,1952,1
3922,85261,109548,2.89E-01,9.79E-01,1.04E-02,1952,1
3923,64607,76534,2.36E-01,1.32E+00,2.91E-02,1947,1
3924,71668,86138,9.98E-02,9.14E-01,5.90E-02,2001,1
3925,78547,95965,4.99E-02,1.45E+00,3.93E-02,2030,8
3926,36312,59843,1.07E-01,5.25E-01,9.16E-04,1942,1
3927,81611,93279,4.15E-01,8.40E-01,5.10E-02,1953,1
3928,60168,100063,1.08E-01,1.25E+00,2.05E-02,1973,1
3929,75348,88765,2.47E-01,1.56E+00,4.91E-02,1972,1
3930,77688,93233,7.27E-02,1.41E+00,9.20E-02,2012,8
3931,34886,47221,1.56E-02,2.92E-01,8.81E-04,1960,1
3932,77596,105674,3.74E-01,7.68E-01,1.70E-02,1955,1
3933,62610,83476,2.13E-01,1.31E+00,9.70E-03,1951,1
3934,71530,88891,8.18E-02,1.36E+00,5.44E-02,2016,1
3935,82474,94834,3.85E-03,2.05E+00,4.90E-02,1990,8
3936,38205,55307,8.35E-02,9.46E-01,3.74E-04,1950,1
3937,92648,97260,4.31E-01,1.24E+00,8.99E-03,1954,1
3938,64147,78655,1.97E-01,1.51E+00,1.00E-02,1974,1
3939,72914,82646,1.76E-01,8.98E-01,2.29E-02,1989,1
3940,78196,97352,5.29E-02,1.80E+00,4.98E-02,1993,8
3941,38215,58824,4.09E-02,2.11E-01,2.17E-03,1944,1
3942,86488,97535,3.79E-01,1.20E+00,9.61E-03,1954,1
3943,67917,73104,1.82E-01,1.64E+00,4.60E-02,1940,1
3944,73934,90003,1.41E-01,1.37E+00,3.79E-02,1980,1
3945,78836,92692,3.25E-02,1.33E+00,5.73E-02,1987,8
3946,34571,59521,1.64E-01,3.92E-01,4.64E-04,1953,1
3947,81394,91202,1.71E-01,1.50E+00,2.11E-03,1952,1
3948,72575,85987,1.42E-01,1.70E+00,4.86E-02,1984,1
3949,80944,92318,3.91E-02,7.99E-01,5.87E-02,2017,8
3950,35073,56438,3.47E-02,4.54E-01,1.15E-03,1943,1
3951,86703,106735,3.36E-01,1.12E+00,9.50E-03,1951,1
3952,72603,78580,2.36E-01,1.50E+00,4.19E-02,2004,1
3953,81971,97745,1.66E-02,1.56E+00,3.68E-02,1987,8
3954,33496,55962,1.62E-01,9.42E-01,2.49E-04,1939,1
3955,87034,89080,3.75E-01,1.03E+00,9.29E-03,1954,1
3956,70789,100051,1.12E-01,1.47E+00,4.65E-02,1983,1
3957,80883,96329,7.84E-02,1.25E+00,6.51E-02,1999,8
3958,37852,49060,1.30E-01,5.34E-01,1.51E-03,1939,1
3959,86875,103200,1.88E-01,9.69E-01,2.55E-02,1950,1
3960,74463,84731,1.73E-01,1.02E+00,4.97E-02,1989,1
3961,79393,95035,3.59E-02,1.29E+00,4.67E-02,2008,8
3962,37367,55376,1.46E-01,2.73E-01,8.80E-04,1949,1
3963,82188,111771,3.39E-01,1.05E+00,1.75E-02,1955,1
3964,75034,88349,2.05E-01,1.65E+00,5.40E-02,2011,1
3965,82402,98651,8.61E-02,1.42E+00,8.98E-02,1998,8
3966,33777,44607,1.23E-01,6.58E-01,1.64E-03,1963,1
3967,81051,103170,3.21E-01,1.19E+00,2.23E-02,1955,1
3968,75213,86997,2.32E-01,1.51E+00,3.54E-02,1967,1
3969,83052,95840,4.49E-02,1.11E+00,8.65E-02,2009,8
3970,35794,55569,1.15E-01,3.98E-01,7.52E-04,1961,1
3971,78660,92674,4.35E-01,9.74E-01,2.51E-02,1954,1
3972,73507,93708,1.42E-01,7.70E-01,6.84E-02,2000,1
3973,80699,103290,6.59E-02,1.50E+00,7.61E-02,1978,8
3974,33321,46540,9.13E-02,9.90E-01,1.61E-03,1965,1
3975,84255,101747,4.14E-02,1.29E+00,1.43E-02,1958,1
3976,75332,90453,1.26E-01,8.33E-01,3.32E-02,1988,1
3977,78317,87664,5.14E-02,1.51E+00,5.07E-02,2010,8
3978,34147,50793,4.20E-02,3.22E-01,1.63E-03,1946,1
3979,79160,103261,4.40E-01,7.07E-01,2.24E-02,1950,1
3980,72441,87715,6.59E-02,1.27E+00,3.41E-02,1964,1
3981,79432,90448,4.31E-02,1.46E+00,9.12E-02,2002,8
3982,33822,49014,8.97E-02,3.21E-01,1.20E-03,1957,1
3983,82841,95409,2.53E-01,1.28E-01,1.81E-02,1952,1
3984,72116,93669,9.90E-02,1.28E+00,6.71E-02,1977,1
3985,81106,89408,5.15E-02,1.08E+00,4.07E-02,2007,8
3986,37411,59524,1.88E-01,2.71E-01,1.52E-03,1948,1
3987,91898,84218,3.55E-01,1.71E+00,3.91E-02,1954,1
3988,73867,92275,1.51E-01,8.20E-01,2.40E-02,1999,1
3989,81687,98447,2.89E-02,1.12E+00,6.17E-02,2001,8
3990,33501,47467,1.26E-01,7.49E-01,1.36E-03,1978,1
3991,84564,74234,1.43E-01,1.53E+00,1.37E-02,1953,1
3992,69815,98884,1.47E-01,1.57E+00,2.13E-02,1994,1
3993,77217,94650,6.58E-02,1.21E+00,6.92E-02,2004,8
3994,35628,57164,1.38E-01,3.63E-01,1.16E-03,1936,1
3995,92311,107747,3.61E-01,1.02E+00,1.87E-02,1950,1
3996,72097,84937,4.19E-02,4.89E-01,5.29E-02,2012,1
3997,76958,94625,3.75E-02,1.36E+00,8.58E-02,1984,8
3998,85309,146586,2.79E-01,1.06E+00,2.17E-02,1952,8
3999,73693,88318,1.17E-01,1.43E+00,2.97E-02,2007,8
4000,82525,93883,5.48E-02,9.93E-01,4.90E-02,2019,8
4001,34319,49103,1.10E-01,6.36E-01,1.25E-04,1953,1
4002,76628,110172,3.42E-01,7.96E-01,3.62E-02,1954,1
4003,73563,86178,6.90E-02,1.46E+00,5.18E-02,1976,1
4004,81710,95928,4.96E-02,1.23E+00,3.48E-02,2017,8
4005,34281,59816,7.79E-02,5.08E-01,8.51E-04,1949,1
4006,83650,94619,5.32E-01,1.23E+00,1.99E-02,1951,1
4007,69365,82044,2.38E-01,1.19E+00,3.60E-02,1964,1
4008,82103,95182,7.13E-02,1.28E+00,5.08E-02,2021,8
4009,36193,54634,1.42E-01,2.02E-01,1.12E-03,1945,1
4010,87095,110728,3.64E-01,1.39E+00,2.25E-02,1953,1
4011,75079,87778,2.29E-01,1.30E+00,2.44E-02,1981,1
4012,81300,95088,3.05E-02,1.57E+00,5.24E-02,2027,8
4013,34620,54393,3.45E-02,6.30E-01,6.92E-04,1935,1
4014,79957,95747,4.45E-01,5.44E-01,7.86E-03,1953,1
4015,70885,94292,1.70E-01,1.32E+00,4.80E-02,1986,1
4016,78447,96301,3.88E-02,1.45E+00,7.54E-02,2015,8
4017,35884,52546,2.21E-01,2.10E-01,7.47E-04,1950,1
4018,85908,78234,1.34E-01,1.21E+00,2.86E-02,1954,1
4019,72219,81711,7.70E-02,7.64E-01,5.81E-02,1979,1
4020,80837,88177,6.05E-02,1.29E+00,5.91E-02,2017,8
4021,37367,48880,5.04E-02,4.39E-01,2.42E-04,1963,1
4022,79993,90735,3.25E-01,9.64E-01,1.87E-02,1955,1
4023,72405,81575,1.61E-01,1.41E+00,1.98E-02,1995,1
4024,82705,100206,4.65E-04,1.08E+00,5.64E-02,2002,8
4025,33517,50788,1.20E-01,2.28E-01,1.87E-03,1967,1
4026,83995,91253,3.72E-01,6.39E-01,4.87E-03,1957,1
4027,72389,87172,6.91E-02,1.54E+00,4.20E-02,1973,1
4028,81228,92731,2.20E-02,1.57E+00,5.13E-02,2013,8
4029,33542,41358,1.24E-02,3.10E-01,1.34E-04,1951,1
4030,85589,94490,1.64E-01,1.16E+00,9.54E-03,1953,1
4031,73329,87205,7.01E-02,1.15E+00,5.03E-02,1994,1
4032,80033,91667,5.76E-03,1.60E+00,7.44E-02,2000,8
4033,35563,49017,6.82E-02,3.49E-01,1.95E-03,1963,1
4034,82444,121000,3.42E-01,1.00E+00,1.42E-02,1953,1
4035,73454,89443,1.46E-01,1.49E+00,6.12E-02,2014,1
4036,79255,96359,2.34E-02,1.59E+00,9.17E-02,1996,8
4037,36894,49844,7.95E-02,6.71E-02,8.46E-04,1967,1
4038,79019,85111,4.61E-01,1.08E+00,1.37E-02,1954,1
4039,73790,85025,1.44E-01,1.61E+00,2.38E-02,2005,1
4040,83997,90189,1.69E-02,1.75E+00,5.04E-02,2008,8
4041,35457,53763,9.93E-02,4.01E-01,1.34E-03,1963,1
4042,91487,108767,3.57E-01,1.67E+00,4.94E-03,1952,1
4043,73821,92678,5.22E-02,1.85E+00,2.17E-02,1984,1
4044,79778,96462,7.82E-02,1.60E+00,6.43E-02,1998,8
4045,31964,57335,6.42E-02,5.49E-01,1.71E-03,1951,1
4046,83875,94044,3.37E-01,1.18E+00,2.24E-02,1951,1
4047,74572,90198,1.56E-01,7.36E-01,2.95E-02,1992,1
4048,78971,94199,3.02E-03,1.13E+00,5.93E-02,1987,8
4049,37257,50232,1.68E-01,9.45E-02,1.52E-03,1932,1
4050,84926,83792,3.42E-01,6.87E-01,3.35E-02,1954,1
4051,69908,86654,1.48E-01,7.66E-01,4.11E-02,2027,1
4052,77289,98012,8.06E-02,1.46E+00,6.60E-02,1991,8
4053,35978,39521,1.37E-01,6.62E-01,1.38E-03,1952,1
4054,77974,96587,2.48E-01,1.03E+00,8.91E-04,1950,1
4055,74627,91144,6.11E-02,1.51E+00,5.12E-02,1965,1
4056,80530,90186,2.23E-02,1.44E+00,2.32E-02,1997,8
4057,35059,54370,7.62E-02,7.13E-01,1.63E-03,1973,1
4058,90953,111819,2.58E-01,1.04E+00,2.30E-02,1950,1
4059,71034,86341,4.30E-02,1.64E+00,3.04E-02,2002,1
4060,82546,99839,4.16E-02,1.55E+00,3.96E-02,2008,8
4061,35875,58228,1.19E-01,8.23E-01,7.76E-04,1943,1
4062,86580,104617,2.92E-01,1.60E+00,2.04E-02,1954,1
