ID,OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,binary
124,0.026785714,0.375,14.0,48400,77000,1951,0.285,0.904,0.024,0.013000000000000001,0.011000000000000001,0.016,0.028999999999999998,0.003,0.001,0.025,0.09699999999999999,0.018000000000000002,0.004,0.002,0.004,0
125,0.026785714,0.375,14.0,48700,79000,1951,0.28600000000000003,0.9129999999999999,0.024,0.013000000000000001,0.011000000000000001,0.017,0.028999999999999998,0.003,0.001,0.025,0.09699999999999999,0.018000000000000002,0.004,0.002,0.004,0
126,0.026785714,0.375,14.0,49000,77000,1951,0.285,0.9109999999999999,0.024,0.013000000000000001,0.011000000000000001,0.015,0.028999999999999998,0.003,0.001,0.025,0.098,0.018000000000000002,0.004,0.002,0.004,0
127,0.026785714,0.375,14.0,49000,77000,1951,0.285,0.9109999999999999,0.024,0.013000000000000001,0.011000000000000001,0.015,0.028999999999999998,0.003,0.001,0.025,0.098,0.018000000000000002,0.004,0.002,0.004,0
128,0.026785714,0.375,14.0,49000,80000,1951,0.284,0.904,0.022000000000000002,0.013000000000000001,0.011000000000000001,0.017,0.028999999999999998,0.003,0.001,0.024,0.09699999999999999,0.018000000000000002,0.004,0.003,0.004,0
129,0.026785714,0.375,14.0,50500,79000,1951,0.28600000000000003,0.9129999999999999,0.024,0.013000000000000001,0.011000000000000001,0.017,0.028999999999999998,0.003,0.001,0.025,0.09699999999999999,0.018000000000000002,0.004,0.002,0.004,0
130,0.026785714,0.375,14.0,51500,79000,1951,0.28300000000000003,0.912,0.026000000000000002,0.013000000000000001,0.012,0.015,0.028999999999999998,0.003,0.001,0.025,0.098,0.019,0.004,0.002,0.004,0
131,0.029411765,0.375,12.75,53000,67000,1984,0.28,0.55,0.02,0.136,0.018000000000000002,0.013000000000000001,0.008,0.004,0.0,0.008,0.008,0.001,0.002,0.001,0.001,0
132,0.029411765,0.375,12.75,54500,86000,1988,0.281,0.648,0.01,0.23199999999999998,0.012,0.03,0.08199999999999999,0.016,0.001,0.026000000000000002,0.022000000000000002,0.002,0.004,0.002,0.003,0
133,0.029411765,0.375,12.75,61500,71500,2001,0.043,1.16,0.005,0.185,0.012,0.018000000000000002,0.025,0.018000000000000002,0.004,0.053,0.111,0.013000000000000001,0.011000000000000001,0.035,0.006,0
134,0.029411765,0.375,12.75,62500,73500,2001,0.04,1.17,0.005,0.207,0.011000000000000001,0.024,0.025,0.02,0.004,0.054000000000000006,0.11900000000000001,0.013999999999999999,0.011000000000000001,0.036000000000000004,0.006999999999999999,0
135,0.0375,0.375,10.0,47700,70000,1948,0.228,0.542,0.025,0.01,0.027999999999999997,0.055,0.036000000000000004,0.009000000000000001,0.0,0.06,0.05,0.002,0.001,0.001,0.001,0
136,0.043478261,0.375,8.625,52500,63000,1957,0.177,0.805,0.017,0.005,0.006,0.001,0.017,0.003,0.0,0.009000000000000001,0.01,0.001,0.001,0.001,0.003,0
137,0.043478261,0.375,8.625,55500,61500,1957,0.177,0.805,0.017,0.005,0.006,0.001,0.017,0.003,0.0,0.009000000000000001,0.01,0.001,0.001,0.001,0.003,0
138,0.043478261,0.375,8.625,57000,74500,1964,0.22699999999999998,0.69,0.016,0.011000000000000001,0.008,0.009000000000000001,0.009000000000000001,0.003,0.0,0.006999999999999999,0.009000000000000001,0.002,0.001,0.001,0.002,0
139,0.043478261,0.375,8.625,60000,74500,1964,0.22699999999999998,0.69,0.016,0.011000000000000001,0.008,0.009000000000000001,0.009000000000000001,0.003,0.0,0.006999999999999999,0.009000000000000001,0.002,0.001,0.001,0.002,0
140,0.043478261,0.375,8.625,66000,82000,1964,0.22699999999999998,0.69,0.016,0.011000000000000001,0.008,0.009000000000000001,0.009000000000000001,0.003,0.0,0.006999999999999999,0.009000000000000001,0.002,0.001,0.001,0.002,0
141,0.056603774,0.375,6.625,45100,71500,1979,0.245,0.542,0.013999999999999999,0.012,0.009000000000000001,0.004,0.026000000000000002,0.008,0.0,0.021,0.003,0.0,0.001,0.001,0.0,0
142,0.033953488,0.365,10.75,34900,53000,1930,0.08,0.413,0.012,0.004,0.018000000000000002,0.001,0.03,0.003,0.001,0.011000000000000001,0.027999999999999997,0.004,0.002,0.003,0.005,0
143,0.033953488,0.365,10.75,36600,52500,1927,0.086,0.405,0.03,0.03,0.006999999999999999,0.011000000000000001,0.006999999999999999,0.003,0.0,0.008,0.015,0.002,0.002,0.001,0.005,1
144,0.033953488,0.365,10.75,39100,55500,1927,0.105,0.42700000000000005,0.027999999999999997,0.044000000000000004,0.01,0.004,0.006,0.003,0.0,0.011000000000000001,0.01,0.002,0.002,0.001,0.005,1
145,0.033953488,0.365,10.75,40000,66000,1968,0.21,0.7509999999999999,0.013999999999999999,0.013999999999999999,0.01,0.036000000000000004,0.067,0.006,0.0,0.023,0.031,0.002,0.001,0.001,0.003,0
146,0.011933333,0.358,30.0,88000,100000,2001,0.052000000000000005,1.58,0.003,0.33799999999999997,0.013000000000000001,0.043,0.092,0.245,0.004,0.139,0.299,0.015,0.02,0.073,0.008,0
147,0.0179,0.358,20.0,54500,87000,1949,0.26,1.2,0.017,0.136,0.018000000000000002,0.013000000000000001,0.013999999999999999,0.008,0.003,0.011000000000000001,0.012,0.002,0.002,0.002,0.005,0
148,0.0179,0.358,20.0,57000,87500,1949,0.26,1.2,0.017,0.136,0.018000000000000002,0.013000000000000001,0.013999999999999999,0.008,0.003,0.011000000000000001,0.012,0.002,0.002,0.002,0.005,0
149,0.03255814,0.35,10.75,61000,93000,1970,0.243,1.03,0.015,0.028999999999999998,0.012,0.013999999999999999,0.054000000000000006,0.017,0.078,0.01,0.005,0.001,0.003,0.002,0.004,0
150,0.0086,0.344,40.0,75500,90000,1978,0.19699999999999998,1.12,0.017,0.21600000000000003,0.009000000000000001,0.02,0.042,0.006,0.001,0.028999999999999998,0.085,0.006999999999999999,0.002,0.037000000000000005,0.003,0
151,0.014333333,0.344,24.0,64000,91000,1972,0.183,1.41,0.025,0.45,0.024,0.057999999999999996,0.055,0.008,0.0,0.035,0.038,0.004,0.004,0.001,0.015,0
152,0.015636364,0.344,22.0,42100,72000,1949,0.22,0.498,0.015,0.16899999999999998,0.009000000000000001,0.02,0.006,0.002,0.0,0.006999999999999999,0.03,0.0,0.001,0.001,0.002,0
153,0.015636364,0.344,22.0,47000,73000,1949,0.22,0.498,0.015,0.16899999999999998,0.009000000000000001,0.02,0.006,0.002,0.0,0.006999999999999999,0.03,0.0,0.001,0.001,0.002,0
154,0.015636364,0.344,22.0,51500,75000,1949,0.292,0.851,0.027999999999999997,0.008,0.059000000000000004,0.001,0.019,0.006999999999999999,0.001,0.025,0.036000000000000004,0.004,0.002,0.002,0.006,0
155,0.015636364,0.344,22.0,52500,76500,1949,0.23399999999999999,0.6990000000000001,0.028999999999999998,0.01,0.053,0.067,0.013999999999999999,0.006999999999999999,0.001,0.055999999999999994,0.09699999999999999,0.008,0.002,0.002,0.006,0
156,0.015636364,0.344,22.0,53000,79500,1949,0.29,0.951,0.016,0.006999999999999999,0.05,0.001,0.036000000000000004,0.012,0.002,0.084,0.057999999999999996,0.002,0.002,0.002,0.006999999999999999,0
157,0.015636364,0.344,22.0,55000,80500,1949,0.268,0.816,0.031,0.008,0.051,0.011000000000000001,0.015,0.006,0.002,0.033,0.031,0.002,0.002,0.002,0.006,0
158,0.015636364,0.344,22.0,59500,82000,1952,0.266,1.04,0.023,0.052000000000000005,0.01,0.001,0.021,0.006,0.003,0.02,0.11599999999999999,0.008,0.002,0.003,0.037000000000000005,0
159,0.0172,0.344,20.0,55800,81000,1952,0.25,1.1,0.028999999999999998,0.048,0.016,0.0,0.02,0.004,0.001,0.037000000000000005,0.14,0.013000000000000001,0.002,0.0,0.035,0
160,0.0172,0.344,20.0,57000,76000,1952,0.27,1.1,0.03,0.064,0.012,0.0,0.019,0.004,0.002,0.035,0.14,0.016,0.002,0.001,0.034,0
161,0.0172,0.344,20.0,61000,84000,1952,0.266,1.06,0.024,0.064,0.011000000000000001,0.001,0.022000000000000002,0.006999999999999999,0.0,0.034,0.147,0.016,0.001,0.001,0.032,0
162,0.0172,0.344,20.0,64000,80500,1962,0.22699999999999998,1.03,0.019,0.012,0.006999999999999999,0.006,0.013000000000000001,0.006,0.0,0.012,0.009000000000000001,0.0,0.001,0.001,0.001,0
163,0.0172,0.344,20.0,69500,79000,1952,0.23,0.93,0.032,0.038,0.013999999999999999,0.001,0.026000000000000002,0.005,0.001,0.032,0.14,0.008,0.002,0.0,0.034,0
164,0.032,0.344,10.75,41900,70000,1934,0.259,0.46299999999999997,0.024,0.11599999999999999,0.011000000000000001,0.040999999999999995,0.048,0.006,0.001,0.024,0.061,0.009000000000000001,0.002,0.002,0.005,0
165,0.032,0.344,10.75,42700,69000,1934,0.271,0.46299999999999997,0.027000000000000003,0.11699999999999999,0.012,0.040999999999999995,0.048,0.006,0.001,0.024,0.061,0.009000000000000001,0.002,0.002,0.005,0
166,0.032,0.344,10.75,46600,72500,1934,0.268,0.43799999999999994,0.021,0.305,0.011000000000000001,0.019,0.037000000000000005,0.009000000000000001,0.001,0.013999999999999999,0.024,0.004,0.002,0.002,0.005,0
167,0.032,0.344,10.75,49500,62000,1948,0.20199999999999999,0.461,0.02,0.025,0.013000000000000001,0.032,0.018000000000000002,0.006999999999999999,0.0,0.03,0.057,0.006999999999999999,0.002,0.001,0.005,0
168,0.032,0.344,10.75,51000,65500,1948,0.261,0.5489999999999999,0.036000000000000004,0.012,0.024,0.011000000000000001,0.015,0.012,0.001,0.051,0.087,0.027000000000000003,0.002,0.003,0.005,0
169,0.032,0.344,10.75,52000,66000,1948,0.243,0.485,0.031,0.018000000000000002,0.019,0.019,0.016,0.009000000000000001,0.001,0.049,0.067,0.01,0.002,0.002,0.005,0
170,0.032,0.344,10.75,52500,66000,1948,0.207,0.64,0.02,0.008,0.006999999999999999,0.002,0.028999999999999998,0.006999999999999999,0.002,0.055999999999999994,0.09300000000000001,0.012,0.002,0.006,0.006999999999999999,0
171,0.074888889,0.337,4.5,40300,69500,1958,0.235,0.498,0.017,0.157,0.008,0.019,0.034,0.013999999999999999,0.0,0.034,0.066,0.006999999999999999,0.002,0.001,0.006999999999999999,0
172,0.074888889,0.337,4.5,48500,67500,1960,0.22699999999999998,0.78,0.031,0.045,0.017,0.043,0.048,0.017,0.002,0.045,0.027000000000000003,0.003,0.002,0.003,0.005,0
173,0.025882352999999997,0.33,12.75,42800,63500,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
174,0.025882352999999997,0.33,12.75,43000,71000,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
175,0.025882352999999997,0.33,12.75,44200,74500,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
176,0.025882352999999997,0.33,12.75,45100,63500,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
177,0.025882352999999997,0.33,12.75,46000,73000,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
178,0.025882352999999997,0.33,12.75,46800,71000,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
179,0.025882352999999997,0.33,12.75,46800,69500,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
180,0.025882352999999997,0.33,12.75,48100,74000,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
181,0.025882352999999997,0.33,12.75,48100,74000,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
182,0.025882352999999997,0.33,12.75,48900,73500,1939,0.24,0.57,0.022000000000000002,0.12,0.01,0.018000000000000002,0.034,0.006,0.001,0.02,0.05,0.0,0.002,0.0,0.0,0
183,0.037333332999999996,0.322,8.625,33200,57500,1964,0.126,0.521,0.03,0.028999999999999998,0.066,0.10099999999999999,0.006,0.002,0.001,0.005,0.006999999999999999,0.001,0.001,0.001,0.002,0
184,0.037333332999999996,0.322,8.625,33600,45200,1905,0.032,0.109,0.02,0.032,0.07200000000000001,0.004,0.002,0.001,0.001,0.008,0.018000000000000002,0.002,0.002,0.0,0.004,0
185,0.037333332999999996,0.322,8.625,36100,49000,1943,0.037000000000000005,0.361,0.021,0.003,0.061,0.001,0.005,0.005,0.002,0.005,0.012,0.002,0.002,0.002,0.005,1
186,0.037333332999999996,0.322,8.625,37000,55500,1957,0.051,0.483,0.027999999999999997,0.005,0.054000000000000006,0.002,0.005,0.001,0.0,0.006,0.01,0.0,0.001,0.001,0.001,1
187,0.037333332999999996,0.322,8.625,37500,54000,1905,0.11900000000000001,0.44799999999999995,0.021,0.005,0.013000000000000001,0.009000000000000001,0.015,0.003,0.0,0.008,0.009000000000000001,0.002,0.002,0.001,0.005,0
188,0.037333332999999996,0.322,8.625,38100,49500,1948,0.08199999999999999,0.45299999999999996,0.033,0.006,0.01,0.027000000000000003,0.012,0.001,0.0,0.013000000000000001,0.03,0.004,0.0,0.001,0.003,0
189,0.037333332999999996,0.322,8.625,38200,60000,1957,0.03,0.332,0.015,0.006,0.045,0.004,0.005,0.001,0.0,0.005,0.006,0.0,0.001,0.001,0.001,1
190,0.037333332999999996,0.322,8.625,38300,55000,1943,0.036000000000000004,0.374,0.021,0.006,0.059000000000000004,0.002,0.005,0.005,0.002,0.005,0.011000000000000001,0.001,0.002,0.002,0.005,1
191,0.037333332999999996,0.322,8.625,38400,63500,1946,0.21600000000000003,0.435,0.018000000000000002,0.01,0.004,0.028999999999999998,0.015,0.003,0.0,0.006999999999999999,0.013000000000000001,0.001,0.001,0.001,0.002,0
192,0.037333332999999996,0.322,8.625,38600,64500,1955,0.295,0.442,0.026000000000000002,0.043,0.006,0.002,0.019,0.005,0.0,0.012,0.026000000000000002,0.001,0.005,0.001,0.004,0
193,0.037333332999999996,0.322,8.625,38600,64500,1955,0.295,0.442,0.026000000000000002,0.043,0.006,0.002,0.019,0.005,0.0,0.012,0.026000000000000002,0.001,0.005,0.001,0.004,0
194,0.037333332999999996,0.322,8.625,40000,64000,1964,0.16399999999999998,0.5589999999999999,0.034,0.031,0.086,0.096,0.006,0.002,0.002,0.005,0.008,0.0,0.001,0.001,0.002,0
195,0.037333332999999996,0.322,8.625,40400,55000,1905,0.08900000000000001,0.4,0.026000000000000002,0.006,0.013999999999999999,0.013999999999999999,0.012,0.003,0.0,0.008,0.008,0.002,0.002,0.001,0.004,0
196,0.037333332999999996,0.322,8.625,42400,64500,1939,0.203,0.588,0.013000000000000001,0.105,0.015,0.028999999999999998,0.011000000000000001,0.002,0.0,0.006,0.006,0.0,0.001,0.001,0.002,0
197,0.037333332999999996,0.322,8.625,48900,72000,2002,0.18600000000000003,0.562,0.008,0.318,0.006,0.021,0.035,0.003,0.001,0.032,0.126,0.008,0.001,0.001,0.001,0
198,0.037333332999999996,0.322,8.625,50600,65000,1957,0.182,0.636,0.013000000000000001,0.006,0.006,0.001,0.016,0.003,0.0,0.013000000000000001,0.01,0.001,0.001,0.001,0.002,0
199,0.037333332999999996,0.322,8.625,51000,63000,1957,0.215,0.639,0.013000000000000001,0.006,0.006999999999999999,0.001,0.016,0.003,0.0,0.013999999999999999,0.011000000000000001,0.001,0.001,0.001,0.003,0
200,0.037333332999999996,0.322,8.625,52500,66200,1957,0.213,0.636,0.013999999999999999,0.006999999999999999,0.006,0.001,0.016,0.003,0.0,0.013999999999999999,0.01,0.001,0.001,0.001,0.003,0
201,0.037333332999999996,0.322,8.625,53500,71000,1970,0.24600000000000002,0.745,0.018000000000000002,0.013000000000000001,0.004,0.028999999999999998,0.049,0.027000000000000003,0.0,0.018000000000000002,0.02,0.001,0.001,0.001,0.002,0
202,0.037333332999999996,0.322,8.625,55000,67500,1952,0.25,0.7240000000000001,0.024,0.008,0.01,0.006999999999999999,0.026000000000000002,0.006999999999999999,0.001,0.039,0.141,0.009000000000000001,0.002,0.002,0.031,0
203,0.037333332999999996,0.322,8.625,56000,66000,1952,0.21600000000000003,0.6890000000000001,0.02,0.006,0.006999999999999999,0.006999999999999999,0.026000000000000002,0.006,0.001,0.039,0.16,0.008,0.002,0.002,0.033,0
204,0.037333332999999996,0.322,8.625,56500,65500,1952,0.218,0.7190000000000001,0.033,0.009000000000000001,0.013000000000000001,0.009000000000000001,0.019,0.005,0.001,0.031,0.128,0.006,0.002,0.002,0.033,0
205,0.037333332999999996,0.322,8.625,58000,67500,1952,0.22699999999999998,0.696,0.033,0.008,0.009000000000000001,0.013000000000000001,0.015,0.005,0.001,0.033,0.185,0.016,0.002,0.002,0.031,0
206,0.037333332999999996,0.322,8.625,61500,69000,2002,0.046,0.9740000000000001,0.005,0.17800000000000002,0.013000000000000001,0.019,0.031,0.009000000000000001,0.001,0.039,0.075,0.006,0.006999999999999999,0.012,0.003,0
207,0.037333332999999996,0.322,8.625,62500,69500,2002,0.047,0.983,0.005,0.179,0.013000000000000001,0.018000000000000002,0.032,0.009000000000000001,0.002,0.039,0.076,0.006999999999999999,0.006999999999999999,0.013000000000000001,0.003,0
208,0.0200625,0.321,16.0,64500,82000,2009,0.136,0.632,0.004,0.22699999999999998,0.016,0.032,0.024,0.004,0.001,0.012,0.008,0.001,0.017,0.027999999999999997,0.001,0
209,0.036521739,0.315,8.625,32796,50860,1953,0.19899999999999998,0.573,0.027000000000000003,0.012,0.006,0.003,0.06,0.004,0.0,0.033,0.141,0.006999999999999999,0.001,0.002,0.003,1
210,0.012019231000000002,0.3125,26.0,64500,82000,1951,0.23,1.03,0.032,0.06,0.025,0.0,0.13,0.04,0.0,0.07200000000000001,0.2,0.0,0.0,0.0,0.0,0
211,0.009176471,0.312,34.0,61100,84300,1967,0.28,1.19,0.019,0.032,0.013999999999999999,0.0,0.032,0.013999999999999999,0.0,0.06,0.051,0.001,0.0,0.0,0.004,0
212,0.00975,0.312,32.0,56500,78000,1961,0.20199999999999999,1.0,0.02,0.023,0.006999999999999999,0.002,0.047,0.016,0.002,0.024,0.021,0.004,0.002,0.002,0.006,0
213,0.0104,0.312,30.0,46200,62800,1953,0.087,0.48,0.027000000000000003,0.07,0.009000000000000001,0.005,0.028999999999999998,0.040999999999999995,0.0,0.083,0.127,0.011000000000000001,0.0,0.0,0.01,0
214,0.0104,0.312,30.0,56800,82100,1969,0.243,1.29,0.011000000000000001,0.036000000000000004,0.01,0.001,0.035,0.013999999999999999,0.0,0.063,0.11199999999999999,0.006999999999999999,0.001,0.001,0.01,0
215,0.0104,0.312,30.0,57700,83200,1969,0.195,1.25,0.009000000000000001,0.021,0.018000000000000002,0.044000000000000004,0.039,0.006999999999999999,0.061,0.013999999999999999,0.008,0.0,0.001,0.001,0.0,0
216,0.0104,0.312,30.0,61500,80700,1969,0.20199999999999999,1.15,0.019,0.04,0.015,0.001,0.035,0.009000000000000001,0.0,0.032,0.038,0.002,0.001,0.001,0.006999999999999999,0
217,0.0104,0.312,30.0,66300,93500,1969,0.207,1.34,0.017,0.009000000000000001,0.009000000000000001,0.032,0.027000000000000003,0.013999999999999999,0.064,0.076,0.017,0.001,0.001,0.001,0.001,0
218,0.012,0.312,26.0,62000,82550,1951,0.25,0.91,0.026000000000000002,0.01,0.011000000000000001,0.006,0.05,0.03,0.0,0.05,0.06,0.0,0.001,0.003,0.0,0
219,0.012,0.312,26.0,66500,85500,1951,0.243,1.11,0.035,0.07200000000000001,0.027000000000000003,0.001,0.038,0.008,0.0,0.09300000000000001,0.138,0.012,0.001,0.001,0.028999999999999998,0
220,0.012,0.312,26.0,67000,85500,1951,0.261,0.99,0.02,0.043,0.018000000000000002,0.002,0.037000000000000005,0.027000000000000003,0.0,0.07400000000000001,0.156,0.013000000000000001,0.001,0.001,0.028999999999999998,0
221,0.012,0.312,26.0,73000,90500,1969,0.22,1.09,0.021,0.015,0.01,0.006999999999999999,0.009000000000000001,0.012,0.003,0.031,0.045,0.003,0.002,0.025,0.0012,0
222,0.013000000000000001,0.312,24.0,57000,80500,1948,0.239,1.005,0.023,0.1355,0.0175,0.001,0.027000000000000003,0.008,0.0,0.0475,0.121,0.0245,0.001,0.001,0.011000000000000001,0
223,0.013000000000000001,0.312,24.0,59000,84500,1948,0.309,1.15,0.0225,0.145,0.0182,0.001,0.032,0.011000000000000001,0.0,0.076,0.182,0.027000000000000003,0.001,0.001,0.01,0
224,0.013000000000000001,0.312,24.0,61000,82500,1948,0.24600000000000002,1.175,0.0185,0.1175,0.0335,0.001,0.036000000000000004,0.008,0.0,0.043,0.1535,0.016,0.001,0.001,0.0095,0
225,0.013000000000000001,0.312,24.0,62500,84000,1948,0.24600000000000002,1.01,0.0235,0.11900000000000001,0.018000000000000002,0.001,0.052000000000000005,0.0355,0.0,0.2095,0.22399999999999998,0.0245,0.001,0.001,0.011000000000000001,0
226,0.013000000000000001,0.312,24.0,63000,87500,1948,0.244,1.205,0.0245,0.1485,0.0145,0.0015,0.026000000000000002,0.011000000000000001,0.0,0.0635,0.179,0.0255,0.001,0.001,0.01,0
227,0.013000000000000001,0.312,24.0,63500,87000,1948,0.285,1.12,0.0215,0.161,0.016,0.0015,0.026000000000000002,0.016,0.0,0.10800000000000001,0.205,0.039,0.001,0.001,0.01,0
228,0.014181818,0.312,22.0,41500,71000,1949,0.23199999999999998,0.486,0.04,0.149,0.017,0.02,0.006999999999999999,0.005,0.001,0.006,0.009000000000000001,0.001,0.002,0.002,0.004,0
229,0.014181818,0.312,22.0,48300,74000,1949,0.23199999999999998,0.486,0.04,0.149,0.017,0.02,0.006999999999999999,0.005,0.001,0.006,0.009000000000000001,0.001,0.002,0.002,0.004,0
230,0.014181818,0.312,22.0,51500,72000,1949,0.233,0.74,0.019,0.008,0.044000000000000004,0.002,0.022000000000000002,0.004,0.0,0.02,0.043,0.002,0.002,0.001,0.0,0
231,0.014181818,0.312,22.0,52000,75000,1949,0.24600000000000002,0.773,0.013000000000000001,0.005,0.035,0.001,0.019,0.006,0.002,0.032,0.035,0.003,0.002,0.002,0.006,0
232,0.014181818,0.312,22.0,55500,80000,1949,0.262,0.857,0.032,0.006999999999999999,0.052000000000000005,0.025,0.017,0.006999999999999999,0.002,0.027000000000000003,0.051,0.005,0.002,0.003,0.006,0
233,0.0156,0.312,20.0,37800,61000,1929,0.039,0.37,0.019,0.006,0.057999999999999996,0.002,0.005,0.0,0.002,0.004,0.005,0.001,0.002,0.002,0.005,1
234,0.0156,0.312,20.0,38300,60000,1929,0.044000000000000004,0.35,0.012,0.011000000000000001,0.061,0.001,0.005,0.0,0.003,0.004,0.005,0.001,0.002,0.002,0.005,1
235,0.0156,0.312,20.0,46500,62000,1947,0.24100000000000002,0.59,0.021,0.008,0.005,0.008,0.045,0.005,0.0,0.040999999999999995,0.068,0.006,0.001,0.002,0.004,0
236,0.0156,0.312,20.0,46600,68500,1971,0.165,1.06,0.009000000000000001,0.196,0.015,0.028999999999999998,0.054000000000000006,0.006999999999999999,0.003,0.013000000000000001,0.019,0.01,0.001,0.001,0.002,0
237,0.0156,0.312,20.0,46800,77000,1953,0.317,0.659,0.03,0.035,0.008,0.017,0.021,0.011000000000000001,0.001,0.021,0.022000000000000002,0.002,0.006999999999999999,0.002,0.006999999999999999,0
238,0.0156,0.312,20.0,48900,70500,1950,0.259,0.841,0.027999999999999997,0.004,0.015,0.01,0.032,0.006999999999999999,0.002,0.047,0.049,0.005,0.002,0.003,0.005,0
239,0.0156,0.312,20.0,49000,68500,1950,0.248,0.9279999999999999,0.025,0.006,0.013000000000000001,0.002,0.03,0.003,0.0,0.034,0.034,0.002,0.001,0.001,0.003,0
240,0.0156,0.312,20.0,51000,73500,1950,0.24600000000000002,0.86,0.028999999999999998,0.009000000000000001,0.015,0.004,0.038,0.008,0.002,0.023,0.059000000000000004,0.008,0.002,0.003,0.005,0
241,0.0156,0.312,20.0,53000,73500,1987,0.22399999999999998,0.09,0.015,0.017,0.009000000000000001,0.006,0.033,0.019,0.0,0.022000000000000002,0.017,0.001,0.001,0.001,0.003,0
242,0.0156,0.312,20.0,53000,75500,1976,0.165,1.06,0.009000000000000001,0.196,0.015,0.028999999999999998,0.054000000000000006,0.006999999999999999,0.001,0.013000000000000001,0.019,0.01,0.001,0.001,0.002,0
243,0.0156,0.312,20.0,56500,83000,2003,0.226,1.11,0.019,0.044000000000000004,0.006999999999999999,0.009000000000000001,0.057,0.006,0.049,0.008,0.01,0.001,0.008,0.001,0.006,0
244,0.0156,0.312,20.0,60500,78000,1971,0.225,0.94,0.01,0.013999999999999999,0.01,0.006,0.021,0.004,0.0,0.01,0.009000000000000001,0.001,0.001,0.018000000000000002,0.004,0
245,0.0156,0.312,20.0,71300,89400,1994,0.069,0.99,0.004,0.19,0.009000000000000001,0.071,0.02,0.011000000000000001,0.0,0.013000000000000001,0.016,0.006,0.019,0.051,0.002,0
246,0.0156,0.312,20.0,85500,99500,2013,0.055,1.47,0.003,0.16699999999999998,0.008,0.040999999999999995,0.034,0.009000000000000001,0.0,0.008,0.013999999999999999,0.005,0.015,0.085,0.0,0
